"time","W.mean_value"
"2024-01-01T14:12:00.000+04:00","1.5"
"2024-01-02T01:36:00.000+04:00",
"2024-01-02T13:00:00.000+04:00","1.5"
"2024-01-03T00:24:00.000+04:00","1.5"
"2024-01-03T11:48:00.000+04:00",
"2024-01-03T23:12:00.000+04:00",
"2024-01-04T10:36:00.000+04:00","1.8333333333333333"
"2024-01-04T22:00:00.000+04:00","1.5"
"2024-01-05T09:24:00.000+04:00",
"2024-01-05T20:48:00.000+04:00",
"2024-01-06T08:12:00.000+04:00",
"2024-01-06T19:36:00.000+04:00",
"2024-01-07T07:00:00.000+04:00","1.5"
"2024-01-07T18:24:00.000+04:00",
"2024-01-08T05:48:00.000+04:00","8.917808219178083"
"2024-01-08T17:12:00.000+04:00","1.5"
"2024-01-09T04:36:00.000+04:00","1.4"
"2024-01-09T16:00:00.000+04:00","1.5"
"2024-01-10T03:24:00.000+04:00","1.5"
"2024-01-10T14:48:00.000+04:00","2.255813953488372"
"2024-01-11T02:12:00.000+04:00","1.45"
"2024-01-11T13:36:00.000+04:00","7.1875"
"2024-01-12T01:00:00.000+04:00","1.5"
"2024-01-12T12:24:00.000+04:00","1.4705882352941178"
"2024-01-12T23:48:00.000+04:00","1.5"
"2024-01-13T11:12:00.000+04:00","1.5"
"2024-01-13T22:36:00.000+04:00","1.5"
"2024-01-14T10:00:00.000+04:00","1.3529411764705883"
"2024-01-14T21:24:00.000+04:00","1.5"
"2024-01-15T08:48:00.000+04:00","4.444444444444445"
"2024-01-15T20:12:00.000+04:00","1.5"
"2024-01-16T07:36:00.000+04:00","2.525"
"2024-01-16T19:00:00.000+04:00","1.5"
"2024-01-17T06:24:00.000+04:00","2.6136363636363638"
"2024-01-17T17:48:00.000+04:00","1.5"
"2024-01-18T05:12:00.000+04:00","1.5"
"2024-01-18T16:36:00.000+04:00","1.5068493150684932"
"2024-01-19T04:00:00.000+04:00","1.5"
"2024-01-19T15:24:00.000+04:00","1.5"
"2024-01-20T02:48:00.000+04:00","1.5"
"2024-01-20T14:12:00.000+04:00","1.5076923076923077"
"2024-01-21T01:36:00.000+04:00","1.5"
"2024-01-21T13:00:00.000+04:00","1.5"
"2024-01-22T00:24:00.000+04:00","1.5147058823529411"
"2024-01-22T11:48:00.000+04:00","3.41025641025641"
"2024-01-22T23:12:00.000+04:00","1.5"
"2024-01-23T10:36:00.000+04:00","1.5"
"2024-01-23T22:00:00.000+04:00","1.5"
"2024-01-24T09:24:00.000+04:00","5.970588235294118"
"2024-01-24T20:48:00.000+04:00","1.5"
"2024-01-25T08:12:00.000+04:00","1.5"
"2024-01-25T19:36:00.000+04:00","1.5"
"2024-01-26T07:00:00.000+04:00","1.4827586206896552"
"2024-01-26T18:24:00.000+04:00","1.5"
"2024-01-27T05:48:00.000+04:00",
"2024-01-27T17:12:00.000+04:00","1.5"
"2024-01-28T04:36:00.000+04:00","1.5"
"2024-01-28T16:00:00.000+04:00","1.4736842105263157"
"2024-01-29T03:24:00.000+04:00","9.608695652173912"
"2024-01-29T14:48:00.000+04:00","1.5"
"2024-01-30T02:12:00.000+04:00","1.5"
"2024-01-30T13:36:00.000+04:00",
"2024-01-31T01:00:00.000+04:00","15.666666666666666"
"2024-01-31T12:24:00.000+04:00","7.171875"
"2024-01-31T23:48:00.000+04:00","1.5192307692307692"
"2024-02-01T11:12:00.000+04:00","1.4814814814814814"
"2024-02-01T22:36:00.000+04:00","1.5344827586206897"
"2024-02-02T10:00:00.000+04:00","1.490566037735849"
"2024-02-02T21:24:00.000+04:00","1.530612244897959"
"2024-02-03T08:48:00.000+04:00","1.4838709677419355"
"2024-02-03T20:12:00.000+04:00","1.5106382978723405"
"2024-02-04T07:36:00.000+04:00","1.489795918367347"
"2024-02-04T19:00:00.000+04:00","1.5087719298245614"
"2024-02-05T06:24:00.000+04:00","9.595744680851064"
"2024-02-05T17:48:00.000+04:00","1.8888888888888888"
"2024-02-06T05:12:00.000+04:00","12.333333333333334"
"2024-02-06T16:36:00.000+04:00","2.8596491228070176"
"2024-02-07T04:00:00.000+04:00","9.732142857142858"
"2024-02-07T15:24:00.000+04:00","11.078947368421053"
"2024-02-08T02:48:00.000+04:00","3.5"
"2024-02-08T14:12:00.000+04:00","1.5"
"2024-02-09T01:36:00.000+04:00","1.5"
"2024-02-09T13:00:00.000+04:00","1.4814814814814814"
"2024-02-10T00:24:00.000+04:00","1.542857142857143"
"2024-02-10T11:48:00.000+04:00","1.5"
"2024-02-10T23:12:00.000+04:00","1.5"
"2024-02-11T10:36:00.000+04:00","1.5151515151515151"
"2024-02-11T22:00:00.000+04:00","1.5"
"2024-02-12T09:24:00.000+04:00","1.5"
"2024-02-12T20:48:00.000+04:00","1.5"
"2024-02-13T08:12:00.000+04:00","1.4615384615384615"
"2024-02-13T19:36:00.000+04:00","1.5"
"2024-02-14T07:00:00.000+04:00","2.611111111111111"
"2024-02-14T18:24:00.000+04:00","1.5"
"2024-02-15T05:48:00.000+04:00","1.4666666666666666"
"2024-02-15T17:12:00.000+04:00","1.35"
"2024-02-16T04:36:00.000+04:00","1.5"
"2024-02-16T16:00:00.000+04:00","1.5"
"2024-02-17T03:24:00.000+04:00","1.5238095238095237"
"2024-02-17T14:48:00.000+04:00","1.45"
"2024-02-18T02:12:00.000+04:00","1.5"
"2024-02-18T13:36:00.000+04:00","1.5"
"2024-02-19T01:00:00.000+04:00","1.5"
"2024-02-19T12:24:00.000+04:00","3.5789473684210527"
"2024-02-19T23:48:00.000+04:00","1.5"
"2024-02-20T11:12:00.000+04:00","11.552631578947368"
"2024-02-20T22:36:00.000+04:00","1.5"
"2024-02-21T10:00:00.000+04:00","14.413793103448276"
"2024-02-21T21:24:00.000+04:00","1.5"
"2024-02-22T08:48:00.000+04:00","1.4444444444444444"
"2024-02-22T20:12:00.000+04:00","1.5"
"2024-02-23T07:36:00.000+04:00","1.5238095238095237"
"2024-02-23T19:00:00.000+04:00","1.5"
"2024-02-24T06:24:00.000+04:00","1.52"
"2024-02-24T17:48:00.000+04:00","1.4736842105263157"
"2024-02-25T05:12:00.000+04:00","1.5"
"2024-02-25T16:36:00.000+04:00","1.4761904761904763"
"2024-02-26T04:00:00.000+04:00","13.235294117647058"
"2024-02-26T15:24:00.000+04:00","1.5"
"2024-02-27T02:48:00.000+04:00","25.653846153846153"
"2024-02-27T14:12:00.000+04:00","15.043478260869565"
"2024-02-28T01:36:00.000+04:00","8.4"
"2024-02-28T13:00:00.000+04:00","17.166666666666668"
"2024-02-29T00:24:00.000+04:00","7.181818181818182"
"2024-02-29T11:48:00.000+04:00","20.133333333333333"
"2024-02-29T23:12:00.000+04:00","1.5"
"2024-03-01T10:36:00.000+04:00","1.5"
"2024-03-01T22:00:00.000+04:00","1.5"
"2024-03-02T09:24:00.000+04:00","1"
"2024-03-02T20:48:00.000+04:00","1.5"
"2024-03-03T08:12:00.000+04:00","1.5"
"2024-03-03T19:36:00.000+04:00","1.5"
"2024-03-04T07:00:00.000+04:00","16.4"
"2024-03-04T18:24:00.000+04:00","1.5"
"2024-03-05T05:48:00.000+04:00","14.162162162162161"
"2024-03-05T17:12:00.000+04:00","1.5"
"2024-03-06T04:36:00.000+04:00","1.5"
"2024-03-06T16:00:00.000+04:00","1.4545454545454546"
"2024-03-07T03:24:00.000+04:00","1.5"
"2024-03-07T14:48:00.000+04:00","1.5"
"2024-03-08T02:12:00.000+04:00","1.5"
"2024-03-08T13:36:00.000+04:00","1.4444444444444444"
"2024-03-09T01:00:00.000+04:00","1.5"
"2024-03-09T12:24:00.000+04:00","1.5"
"2024-03-09T23:48:00.000+04:00","1.5"
"2024-03-10T11:12:00.000+04:00","1"
"2024-03-10T22:36:00.000+04:00",
"2024-03-11T10:00:00.000+04:00","1.5"
"2024-03-11T21:24:00.000+04:00","1.5"
"2024-03-12T08:48:00.000+04:00","9.272727272727273"
"2024-03-12T20:12:00.000+04:00","1.5"
"2024-03-13T07:36:00.000+04:00","16"
"2024-03-13T19:00:00.000+04:00","1.5"
"2024-03-14T06:24:00.000+04:00","10.904761904761905"
"2024-03-14T17:48:00.000+04:00","1.5"
"2024-03-15T05:12:00.000+04:00","1.5"
"2024-03-15T16:36:00.000+04:00","1.5"
"2024-03-16T04:00:00.000+04:00","1.5"
"2024-03-16T15:24:00.000+04:00","1.4444444444444444"
"2024-03-17T02:48:00.000+04:00","1.5"
"2024-03-17T14:12:00.000+04:00","1.5"
"2024-03-18T01:36:00.000+04:00","12.823529411764707"
"2024-03-18T13:00:00.000+04:00","16.416666666666668"
"2024-03-19T00:24:00.000+04:00","21.666666666666668"
"2024-03-19T11:48:00.000+04:00","11.076923076923077"
"2024-03-19T23:12:00.000+04:00","1.5"
"2024-03-20T10:36:00.000+04:00","10.67741935483871"
"2024-03-20T22:00:00.000+04:00","1.5"
"2024-03-21T09:24:00.000+04:00","1.5"
"2024-03-21T20:48:00.000+04:00","1.5"
"2024-03-22T08:12:00.000+04:00","1.4444444444444444"
"2024-03-22T19:36:00.000+04:00","1.5"
"2024-03-23T07:00:00.000+04:00","1.5"
"2024-03-23T18:24:00.000+04:00","1.5"
"2024-03-24T05:48:00.000+04:00","1.4615384615384615"
"2024-03-24T17:12:00.000+04:00","1.5"
"2024-03-25T04:36:00.000+04:00","6.95"
"2024-03-25T16:00:00.000+04:00","1.5"
"2024-03-26T03:24:00.000+04:00","11.89655172413793"
"2024-03-26T14:48:00.000+04:00","1.4285714285714286"
"2024-03-27T02:12:00.000+04:00","8.074074074074074"
"2024-03-27T13:36:00.000+04:00","6.642857142857143"
"2024-03-28T01:00:00.000+04:00","2.8461538461538463"
"2024-03-28T12:24:00.000+04:00","5.5"
"2024-03-28T23:48:00.000+04:00","1.5"
"2024-03-29T11:12:00.000+04:00","1.5"
"2024-03-29T22:36:00.000+04:00","1.5"
"2024-03-30T10:00:00.000+04:00","1.5"
"2024-03-30T21:24:00.000+04:00","1.5"
"2024-03-31T08:48:00.000+04:00","1.4444444444444444"
"2024-03-31T20:12:00.000+04:00","1.5"
"2024-04-01T07:36:00.000+04:00","1.5333333333333334"
"2024-04-01T19:00:00.000+04:00","1.4705882352941178"
"2024-04-02T06:24:00.000+04:00","1.4285714285714286"
"2024-04-02T17:48:00.000+04:00","1.5"
"2024-04-03T05:12:00.000+04:00","1.5"
"2024-04-03T16:36:00.000+04:00","1.5"
"2024-04-04T04:00:00.000+04:00","1.5"
"2024-04-04T15:24:00.000+04:00","1.4285714285714286"
"2024-04-05T02:48:00.000+04:00","1.5"
"2024-04-05T14:12:00.000+04:00","1.5"
"2024-04-06T01:36:00.000+04:00","1.5"
"2024-04-06T13:00:00.000+04:00","1.4666666666666666"
"2024-04-07T00:24:00.000+04:00","1.5"
"2024-04-07T11:48:00.000+04:00","1.5"
"2024-04-07T23:12:00.000+04:00","1.5"
"2024-04-08T10:36:00.000+04:00","1.4"
"2024-04-08T22:00:00.000+04:00","1.5"
"2024-04-09T09:24:00.000+04:00","1.5"
"2024-04-09T20:48:00.000+04:00","1.5555555555555556"
"2024-04-10T08:12:00.000+04:00","1.4166666666666667"
"2024-04-10T19:36:00.000+04:00","1.5"
"2024-04-11T07:00:00.000+04:00","1.5"
"2024-04-11T18:24:00.000+04:00","1.5"
"2024-04-12T05:48:00.000+04:00","1.4"
"2024-04-12T17:12:00.000+04:00","1.5"
"2024-04-13T04:36:00.000+04:00","1.5"
"2024-04-13T16:00:00.000+04:00","1.5"
"2024-04-14T03:24:00.000+04:00","1.5"
"2024-04-14T14:48:00.000+04:00","1.4"
"2024-04-15T02:12:00.000+04:00","28.545454545454547"
"2024-04-15T13:36:00.000+04:00","27.541666666666668"
"2024-04-16T01:00:00.000+04:00","1.5"
"2024-04-16T12:24:00.000+04:00","1.4782608695652173"
"2024-04-16T23:48:00.000+04:00","1.5"
"2024-04-17T11:12:00.000+04:00","1.5"
"2024-04-17T22:36:00.000+04:00","1.5"
"2024-04-18T10:00:00.000+04:00","1.4444444444444444"
"2024-04-18T21:24:00.000+04:00","1.5"
"2024-04-19T08:48:00.000+04:00","1.5"
"2024-04-19T20:12:00.000+04:00","1.5"
"2024-04-20T07:36:00.000+04:00","1.4615384615384615"
"2024-04-20T19:00:00.000+04:00","1.5"
"2024-04-21T06:24:00.000+04:00","1.5"
"2024-04-21T17:48:00.000+04:00","1.5"
"2024-04-22T05:12:00.000+04:00","1.5454545454545454"
"2024-04-22T16:36:00.000+04:00","1.375"
"2024-04-23T04:00:00.000+04:00","1.5"
"2024-04-23T15:24:00.000+04:00","1.5"
"2024-04-24T02:48:00.000+04:00","1.5"
"2024-04-24T14:12:00.000+04:00","1.4615384615384615"
"2024-04-25T01:36:00.000+04:00","1.5"
"2024-04-25T13:00:00.000+04:00","1.5"
"2024-04-26T00:24:00.000+04:00","1.5"
"2024-04-26T11:48:00.000+04:00","1.4444444444444444"
"2024-04-26T23:12:00.000+04:00","1.5"
"2024-04-27T10:36:00.000+04:00","1.5"
"2024-04-27T22:00:00.000+04:00","1.5"
"2024-04-28T09:24:00.000+04:00","1.3333333333333333"
"2024-04-28T20:48:00.000+04:00","1.5"
"2024-04-29T08:12:00.000+04:00","11.423076923076923"
"2024-04-29T19:36:00.000+04:00","1.5"
"2024-04-30T07:00:00.000+04:00","1.4"
"2024-04-30T18:24:00.000+04:00","1.6666666666666667"
"2024-05-01T05:48:00.000+04:00","15.261904761904763"
"2024-05-01T17:12:00.000+04:00","1.5"
"2024-05-02T04:36:00.000+04:00","1.5"
"2024-05-02T16:00:00.000+04:00","1.4705882352941178"
"2024-05-03T03:24:00.000+04:00","1.5"
"2024-05-03T14:48:00.000+04:00","1.5"
"2024-05-04T02:12:00.000+04:00","1.5"
"2024-05-04T13:36:00.000+04:00","1.4"
"2024-05-05T01:00:00.000+04:00","1.5384615384615385"
"2024-05-05T12:24:00.000+04:00","1.5"
"2024-05-05T23:48:00.000+04:00","1.4705882352941178"
"2024-05-06T11:12:00.000+04:00","13.571428571428571"
"2024-05-06T22:36:00.000+04:00","1.5"
"2024-05-07T10:00:00.000+04:00","1.5"
"2024-05-07T21:24:00.000+04:00","1.5"
"2024-05-08T08:48:00.000+04:00","10.9"
"2024-05-08T20:12:00.000+04:00","1.5"
"2024-05-09T07:36:00.000+04:00","1.5"
"2024-05-09T19:00:00.000+04:00","1.5"
"2024-05-10T06:24:00.000+04:00","1.3333333333333333"
"2024-05-10T17:48:00.000+04:00","1.5"
"2024-05-11T05:12:00.000+04:00","1.5"
"2024-05-11T16:36:00.000+04:00","1.5"
"2024-05-12T04:00:00.000+04:00","1.5"
"2024-05-12T15:24:00.000+04:00","1.4"
"2024-05-13T02:48:00.000+04:00","19.666666666666668"
"2024-05-13T14:12:00.000+04:00","18.333333333333332"
"2024-05-14T01:36:00.000+04:00","1.5"
"2024-05-14T13:00:00.000+04:00","1"
"2024-05-15T00:24:00.000+04:00","1.5"
"2024-05-15T11:48:00.000+04:00",
"2024-05-15T23:12:00.000+04:00","1.5"
"2024-05-16T10:36:00.000+04:00","1"
"2024-05-16T22:00:00.000+04:00","1.5"
"2024-05-17T09:24:00.000+04:00","1.5"
"2024-05-17T20:48:00.000+04:00","1.5294117647058822"
"2024-05-18T08:12:00.000+04:00","1.4"
"2024-05-18T19:36:00.000+04:00","1.5"
"2024-05-19T07:00:00.000+04:00","1.5"
"2024-05-19T18:24:00.000+04:00","1.5"
"2024-05-20T05:48:00.000+04:00","16.90909090909091"
"2024-05-20T17:12:00.000+04:00","1.5"
"2024-05-21T04:36:00.000+04:00","1.5"
"2024-05-21T16:00:00.000+04:00","1.5"
"2024-05-22T03:24:00.000+04:00","8.5"
"2024-05-22T14:48:00.000+04:00","8.538461538461538"
"2024-05-23T02:12:00.000+04:00","1.5"
"2024-05-23T13:36:00.000+04:00","1.5"
"2024-05-24T01:00:00.000+04:00","1.5"
"2024-05-24T12:24:00.000+04:00","1.4285714285714286"
"2024-05-24T23:48:00.000+04:00","1.5"
"2024-05-25T11:12:00.000+04:00","1.5"
"2024-05-25T22:36:00.000+04:00","1.5"
"2024-05-26T10:00:00.000+04:00","1.4285714285714286"
"2024-05-26T21:24:00.000+04:00","1.5"
"2024-05-27T08:48:00.000+04:00",
"2024-05-27T20:12:00.000+04:00","1.5"
"2024-05-28T07:36:00.000+04:00","1"
"2024-05-28T19:00:00.000+04:00","1.5"
"2024-05-29T06:24:00.000+04:00","1.5"
"2024-05-29T17:48:00.000+04:00","1.4"
"2024-05-30T05:12:00.000+04:00","9.25"
"2024-05-30T16:36:00.000+04:00","1.4285714285714286"
"2024-05-31T04:00:00.000+04:00",
"2024-05-31T15:24:00.000+04:00","1.5"
"2024-06-01T02:48:00.000+04:00",
"2024-06-01T14:12:00.000+04:00","1"
"2024-06-02T01:36:00.000+04:00","1.5"
"2024-06-02T13:00:00.000+04:00","1.5"
"2024-06-03T00:24:00.000+04:00",
"2024-06-03T11:48:00.000+04:00","1.25"
"2024-06-03T23:12:00.000+04:00","1.4285714285714286"
"2024-06-04T10:36:00.000+04:00",
"2024-06-04T22:00:00.000+04:00","1.5"
"2024-06-05T09:24:00.000+04:00","1.5"
"2024-06-05T20:48:00.000+04:00","1.4285714285714286"
"2024-06-06T08:12:00.000+04:00","1.5"
"2024-06-06T19:36:00.000+04:00","1.5"
"2024-06-07T07:00:00.000+04:00","1.5"
"2024-06-07T18:24:00.000+04:00","1.4"
"2024-06-08T05:48:00.000+04:00","1.5"
"2024-06-08T17:12:00.000+04:00","1.5"
"2024-06-09T04:36:00.000+04:00",
"2024-06-09T16:00:00.000+04:00",
"2024-06-10T03:24:00.000+04:00","1"
"2024-06-10T14:48:00.000+04:00","1.5"
"2024-06-11T02:12:00.000+04:00","1.5"
"2024-06-11T13:36:00.000+04:00","1.5"
"2024-06-12T01:00:00.000+04:00","1.4"
"2024-06-12T12:24:00.000+04:00","11.26086956521739"
"2024-06-12T23:48:00.000+04:00","5.7"
"2024-06-13T11:12:00.000+04:00","13.67741935483871"
"2024-06-13T22:36:00.000+04:00","1.4736842105263157"
"2024-06-14T10:00:00.000+04:00","1.5"
"2024-06-14T21:24:00.000+04:00","1.5"
"2024-06-15T08:48:00.000+04:00","1.5"
"2024-06-15T20:12:00.000+04:00","1.5333333333333334"
"2024-06-16T07:36:00.000+04:00","1.5"
"2024-06-16T19:00:00.000+04:00","1.5238095238095237"
"2024-06-17T06:24:00.000+04:00","1.4736842105263157"
"2024-06-17T17:48:00.000+04:00","1.48"
"2024-06-18T05:12:00.000+04:00","1.5"
"2024-06-18T16:36:00.000+04:00","1.5"
"2024-06-19T04:00:00.000+04:00","1.5"
"2024-06-19T15:24:00.000+04:00","1.5294117647058822"
"2024-06-20T02:48:00.000+04:00","1.4444444444444444"
"2024-06-20T14:12:00.000+04:00",